,0,1,2
3150,get a life wen u get to high skoo u aint funna have no older freinds u funna be stuck wiff the jits ur age so i sugest u make some new freinds lmfaoooo r well you dont know my life and dont worry about me twinke ,,No
3151,Fuck they haterrs Laura I love you 3 33,fuck ,No
3152,fuck me hah nah stranger ,fuck me ,No
3153,favorite 8th graders ummm from southwood ,,No
3154,fail vv lol word ,,No
3155,ever kissed a girll 0_o,kissed a girl ,No
3156,ESPECIALLY since im tired of my friends who are in couples getting into fights and almost breaking up because a stupid little whore can apos t get any guys and has to be all over the ones with girlfriends SMDDDD bitch ,,No
3157,ERPCODE 619r Hello r We got a report for harassment on your page We have successfully deleted their account Anymore bugs contact formspring formspring comr Have a great Day r Formspring fake shit ,fake shit ,No
3158,DUUUDEEE geeet off laurasss dicccck vvv stopp beinggg a pusssssy and at leasst put youur name d hah i love you gurly,stopp beinggg a pusssssy ,No
3159,doo you really like tony yes a lot ,,No
3160,dont listen to any of those fucking people down there v v All that really matters is that you enjoy your life and you love your friends Age doesnt matter Just make sure you are living and not existing i love you babay gurrll 3 awww thanks bby gurl i love you too 3,,No
3161,Don apos t worry i still b your friend when your in highschool lmaoooo ,no ,No
3162,does she i wanna see something my friend told me he posted something on there and wont tell me juat got on her fb and click links ,,No
3163,does haley have a formspring ,,No
3164,do yuuuuuuuuuu like natasha and if you dont then whyyyyyyyyy um i dooo ,,No
3165,do you wear makeup yes i doo,,No
3166,cool background thanksss ,,No
3167,cant especially now but i will dont worry lol if i still kno u in a couple years nd u cant become a crackhead or anythin like thtr lol dalee 3,,No
3168,Can u whoop me lmao its erick too bad i did hahhhhh ,,No
3169,can u all chill moises probably didn even talk to her wtf ,,No
3170,alot of haters out there u all leave laura alone lol 3 laura ily 33333,,No
3171,all u haterz need to stop hateing and suck a dick cause none of u know laura ur just hateing cause u jealous or u really wanna be like her maybe u haters sould get to know her shes a way better person then all you low lifes p thanks boo 3, Suck a dick All you lowlifes ,No
3172,alexa diego nicole wilson Ariel rabion Brittany williams Daniela sanchez what about them ,no ,No
3173,ahaa thank you coolkidd ,,No
3174,aha so i was just lerking your formspring and people are pathetic quot oh i dont have an account so i cant write who this is quot ahah b s you are capable of writing your name Anyways dont listen to these jealous people aha love and miss youu 3 demi r i love ju 333r and i miss you too 3,people are pathetic jealous people ,No
3175,Actually noo lmfao lmfao then who ,Na ,No
3176,17 Yessss one day haha creepy ,Na ,No
3177,1 dont even know casey or kasey however you fucking spell it but her and laura dont like eachother so leave them both alone sooo kaseys little friends hop off her formspring k thanks thanks hunny bunn ,1 dont even know casey or kasey however you fucking spell it but her and laura dont like eachother so leave them both alone sooo kaseys little friends hop off her formspring k thanks ,No
3178,vvv,,No
3179,favorite 8th graders from any school niki alexa and aubrie 33,,No
3180,___ just go look please nahhhhhhh ,,No
3181,haterssssss hah ,hater ,No
3182,zack i been good its been a long time yeahhhh ,,No
3183,boobies are my passion cool , boobies are my passion ,No
3184,r ,,No
3185,quot laura why do you hate me so much _ quot if you tell me who you are then ill tell you r A ,,No
3186,quot i love you laura but if you ended up with tonys baby i would laugh sosoo hard it would be a beautiful baby though quot chill with that lol lmfao foshoo,,No
3187,quot I know right ur like only 12 stop acting like a slut quot people who say this need to SHUT THE FUCK UP i bet some of you dont even know Laura well this nigguhh is fukking amazingg okay shut up bye I love you laura 33 lmao i love you alex 3333333,stop acting like a slut SHUT THE FUCK UP stop acting like a slut ,No
3188,quot honestly you dont know and dont tell me what to doo foool quot lmao i love how you sound like me more and more everyday i know babe i love it too 33,,No
3189,quot no1 special stfu 3,no ,No
3190,3333333 3 3,no ,No
3191,and also people shouldnt be hating on u fuck those people aw 333,fuck those people ,No
3192,are ju and isaac going out yessssssss 3r r haha nawtttttttttttttt,,No
3193,are u a christian of course 3,,No
3194,babygirl i dont think so 3 hahhh well i doo,,No
3195,can i ask you something sureee ,,No
3196,but she wants to go to Palmettor VVV haha 3,Palmettor ,No
3197,Bitch i fucking lovee youuuuu Christian love you too brothaaa 3333,Na ,No
3198,Bitch don apos t be actin like you don apos t get high please Alot of people have seen you and some people even saw u give a smooch on the lips to Emily so fuck off u lesbian bicth and stop acting like the whole world is yours mkay great stfuu your gay r hopp off r your the lesbian here that wont leave me alone r and why the fuck would you care if i think the whole world is minee r quot GROW UPPP quot , Bitch stfuu your gay fuck off u lesbian bicth so fuck off u lesbian bicth ,No
3199,besides tony tico ,tico ,No
3200,beauty isnt everything who said it was r r ,,No
3201,beach with the Blonde how about Thursday idk i think the zoo with jerryka and then the movies with tony,,No
3202,beach with the Blonde how about thursday already answered this haha,no ,No
3203,BAHAHAHAHA that apos d be like sleeping with my sister hehe i love our lunch peace mahh loveee Guess who k either niki or juju r r 3,,No
3204,awhh you and tonyy 33,,No
3205,are u into younger or older guys or both it depends but usually older,,No
3206,Are you virginian yes ,,No
3207,are you columbian why yes i am strangerr ,,No
3208,are you columbian i already answered this ,no ,No
3209,are you bisexual wtfffff r what kind of question is that r of courseee NAHHHHTTTTTT, bisexual It is odd to ask about sexuality and can indicate that the person will be bullied if they say they are gay or bisexual bisexual ,No
3210,are you bi i alwaus see you like kissing gurls and hugging them dont be jelousss,are you bi don t be jelousss Asking about sexual orientation can be bullying Na ,No
3211,are you and tony goinfg out r nope not yet ,,No
3212,are you a virgionr why yes i am ,,No
3213,are you a virgin yes stranger,,No
3214,are you a seventh graderr why yes i amm,,No
3215,umm y r u always saying smd im pretty sure that u dnt have one cuz ppl piss me off and im not ganna waste my timee ,,No
3216,umm everyone needs to stop hatin on my baby girl or i will personally take care of yall myself Thanx ILY Lauraaaa like the person right below me we all know u didnt touch tony cuz why would he want ur fugly self when laura is gorgeous inside amp out 3 aww,why would he want ur fugly self when laura is gorgeous inside out ,No
3217,V freaks lmao I LOVE U SWISS CHEESE XD 3 i love you more r lol 3,,No
3218,chickety china the chinese chicken OMG tear havent herd that in the longest time ,,No
3219,Change your name to Rubble and I apos ll turn into Bambam lol BAM BAM P bwahahaha mike can be pebbles lol,,No
3220,cats or dogs Dog,,No
3221,candle light dinner or movie and a pizza candle lit dinner is good ,,No
3222,Can you see yourself in a relationship with me Maybe if i wasnt taken and i knew who u were and i was attracted then yeah,,No
3223,Can you post a close up of your photo I think I might have known you in my past life i can on hmm ya maybe past life lmfao your funny,,No
3224,Can you go all night Or just a short time while asking questions well i think id be asking you the same question at least 5 times each lol,,No
3225,Can you drive a car with manual transmission yes i can yes i do,,No
3226,Can you drive a car or tell someone how to drive lol i can do both im better at yelling at cars D D,,No
3227,can you do magic lol now u see now ,,No
3228,Can you believe it I just got the fcuk off the phone with the Wireless Techs or whatever the heck they apos re called lol My username for my wireless router was corrupt lmbo What apos s that supposed to mean o_O holy was just about to ask u the same thing O,Na ,No
3229,Can you back a vehicle up as good as you can drive one forward lol wana watch lol,,No
3230,can u talk to me on yahoo sigh ,,No
3231,can u talk to me on meebo facebook myspace twitter tumblr xat chat meebo yes facebook yes if you have one which i know you dont myspace no cause i dont have one and yeh the rest i dont have but heres good,,No
3232,can u stop spinning the room lol Haha Yeh I have that effect my bad or maybe u should stop spinning in ur chair Haha,,No
3233,can u say nice things in spanish or only obscene phrases wow so after our argument you come on here and blash my fs ok,obscene phrases argument blash my fs ,No
3234,can u do a back flip lmao i wish,,No
3235,can u beleive that macca fries can last weeks to months and not decompose imagine that in your stomach body sitting there and not breaking down omg i havent had maccas for like 4 day days now why you lecturing me again,,No
3236,Can I Tie You Up r yes u can haha,tie you up ,No
3237,Can I say that you and your bf make a cute couple thank you ver much D D,,No
3238,can i race u on my tricycle i apos ll win HMM YOULL GET SMOKED DUDE,,No
3239,CaN i PuT My DiK N Ur VaG yes u can,can i put my dik in ur vag ,No
3240,check my fs i luv u i will love yah to lady,Na ,No
3241,Chocolate or Vanilla Chocolate,,No
3242,Describe your hair in one word silky lol,,No
3243,chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp chomp ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm o hm o hm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm,,No
3244,Describe the appearance of the person you would like to date r i cant cause i dont have a spacific type of guy,Na ,No
3245,dd u just realize tha song bllionaire is a great song i was listening to it all day there is a similar song i use to listen to all the time too in spanish bacilos mi primer millon my first million http www youtube com watch v PsUj 9 aNSA I love the billionair song its cool im listening to it now,no ,No
3246,dang i need to go but i gonna go mobile now good go im glad u are cause u made me all emotional now thanks alot,,No
3247,damn homie u know me too well P LMAO that hard red alert all ova it but its cool sorry i didnt mean to lol,LMAO that hard red alert all ova it but its cool sorry i didnt mean to lol ,No
3248,damn baby i want you thank you anon D D,,No
3249,Damn You got a mean number of nieces and nephews Wish I had a big family to give me heaps of nieces and nephews How long are you planning on waiting before you add to the total number of moko apos your parents have awww hell not for another 6 years maybe see what happens lol but i wana have kids later later when ive seen the world and the worlds seen me D yeh lots of kids love it though D D,,No
3250,Damn Alright Girly That apos s me for the night Not sure how much questions I apos ve asked but I apos m sure I apos ve asked enough lol Imma call it a night SoOo Goodnight good night im still bloody answering them grr lol ill spam you soon when im done here k D D thank you nite nite,,No
